courier	x	y	on_time	off_time
c135	20759	14214	435	615
c136	15174	16993	435	675
c137	17324	16150	435	675
c138	20769	14393	435	675
c139	20938	12644	435	675
c140	19026	19298	435	675
c141	21146	13769	450	630
c142	18945	19361	450	540
c143	20110	18628	465	645
c144	18736	14168	465	645
c145	24383	3804	465	645
c146	20381	11583	465	585
c147	17304	15904	465	585
c148	24139	3829	465	585
c149	13909	18869	465	585
c150	19092	13015	465	585
c151	21318	12153	465	585
c152	20724	14239	465	585
c153	20136	18518	465	585
c154	20783	14202	465	585
c155	18982	12949	465	525
c156	19857	18658	480	600
c157	20124	17872	480	600
c158	20623	14398	480	570
c159	16724	18528	480	570
c160	21124	14210	480	570
c161	19488	13514	480	585
c162	18867	19442	495	735
c163	20985	13662	495	735
c164	20940	12619	495	735
c165	16663	9157	495	735
c166	19911	18603	495	615
c167	19898	18592	510	690
c168	19899	18686	510	690
c169	19033	19442	510	600
c170	18849	10311	525	705
c171	17291	16226	525	705
c172	21392	14928	525	705
c173	20677	14269	525	765
c174	18418	8208	525	705
c175	17188	20862	525	705
c176	19607	11145	525	705
c177	21327	12231	525	705
c178	18324	17684	540	720
c179	17706	19760	540	720
c180	24357	3849	540	720
c181	19083	19398	540	720
c182	17720	19847	540	660
c183	19075	19474	540	660
c184	17125	20713	540	660
c185	18305	19331	540	660
c186	24440	3838	540	660
c187	16436	22111	540	660
c188	15571	22702	540	660
c189	18281	19278	540	630
c190	18372	19317	555	795
c191	19040	19516	555	735
c192	14275	25500	555	795
c193	17167	15628	555	735
c194	19848	18569	555	795
c195	19644	20091	555	795
c196	20168	12907	555	795
c197	18371	8288	555	795
c198	21364	12104	555	795
c199	19961	18669	555	735
c200	19110	18776	555	795
c201	17231	20837	555	735
c202	24425	3768	555	735
c203	18979	19303	570	810
c204	21120	13885	570	810
c205	21179	12081	570	810
c206	19832	18665	570	810
c207	19030	19452	570	810
c208	19075	19349	570	750
c209	18955	19411	570	750
c210	15206	16978	570	750
c211	19664	19957	570	690
c212	17762	19850	585	825
c213	19607	11042	585	825
c214	20772	14352	585	705
c215	17165	20786	600	840
c216	17688	15474	600	780
c217	21133	13847	600	720
