courier	x	y	on_time	off_time
c132	8498	8209	660	900
c133	4370	7788	660	840
c134	2419	2159	660	900
c135	2279	10642	660	900
c136	10167	2543	660	900
c137	10164	11470	660	840
c138	8528	12543	660	840
c139	6675	973	660	840
c140	2139	7364	660	900
c141	3828	1753	660	840
c142	4736	5638	660	840
c143	5717	3095	660	900
c144	8016	3149	660	840
c145	6949	4637	660	878
c146	2151	9894	660	840
c147	6924	3425	660	840
c148	11320	3985	660	900
c149	0	7024	680	900
c150	6217	944	690	840
c151	9826	2251	720	900
c152	8411	8033	720	900
c153	11614	4567	720	900
c154	2850	2598	720	900
c155	8579	1489	720	900
c156	814	10039	720	900
c157	5450	13036	720	900
c158	10581	2962	720	900
c159	4787	4382	720	840
c160	8125	3840	720	900
c161	12006	8202	720	840
c162	7586	1136	720	900
c163	3641	12441	720	840
c164	5071	3152	720	900
c165	9843	2265	720	900
c166	8337	12040	720	900
c167	11687	4741	720	840
c168	4142	9148	720	900
c169	9038	7936	720	900
c170	10926	3384	720	900
c171	3789	4706	720	900
c172	10140	5879	720	840
c173	2248	2882	720	900
c174	12058	6102	720	900
c175	3800	11401	780	900
c176	84	8012	840	960
c177	1196	3389	840	960
c178	1402	4201	840	960
c179	5049	1287	840	1020
c180	7650	8114	840	960
c181	4808	7331	840	1020
c182	721	7275	840	960
c183	11377	9923	840	960
c184	1001	10342	840	960
c185	10924	9538	840	960
c186	3492	10049	840	960
c187	7577	5990	840	960
c188	9751	2193	840	960
c189	10074	6149	840	960
c190	4482	12654	840	960
c191	10319	3573	840	1020
c192	797	9583	840	915
c193	10785	8849	840	960
c194	10567	4049	840	960
c195	1263	5961	840	1020
c196	9557	2302	840	960
c197	10795	3215	840	960
c198	7523	12126	840	1020
c199	7200	1935	900	1020
c200	10624	3011	900	1020
c201	8517	1461	900	1050
c202	341	9009	900	1050
c203	10612	2997	900	1020
c204	8896	10460	900	1020
c205	11619	4578	900	1020
c206	7171	7767	900	970
c207	8487	5820	900	1020
c208	12033	5951	900	1020
c209	6542	4824	900	1065
c210	9594	2077	900	1050
c211	11567	4464	900	1020
c212	4676	11123	900	1050
c213	5983	8527	900	1020
c214	9073	12267	900	1020
c215	9385	11468	900	1050
c216	11994	6658	900	920
c217	10964	3436	900	1020
c218	11389	4109	900	1020
c219	3424	6421	900	1020
c220	5846	9290	900	1020
