courier	x	y	on_time	off_time
c285	22094	20070	525	765
c286	28614	5972	525	765
c287	19733	19057	525	765
c288	9153	29735	540	720
c289	24212	14716	540	720
c290	24705	20181	540	720
c291	25825	15044	540	720
c292	26453	16422	540	720
c293	21926	18242	540	720
c294	23525	21641	540	720
c295	24571	20910	540	720
c296	21881	18371	540	720
c297	12188	31272	540	720
c298	24424	19677	555	735
c299	24433	20919	555	735
c300	25153	16590	555	735
c301	22765	22085	555	735
c302	21904	18328	555	735
c303	21910	18151	555	735
c304	22842	19995	555	735
c305	25672	16161	570	810
c306	24741	20151	570	750
c307	22396	24890	570	750
c308	25614	16127	570	810
c309	22874	22158	570	750
c310	21314	23194	570	750
c311	24436	21105	570	750
c312	21786	18185	570	750
c313	21727	18183	570	810
c314	19338	19197	600	780
c315	21630	22921	600	780
c316	21772	18176	600	720
c317	25182	16584	600	780
c318	23433	21716	600	780
c319	24546	21099	615	795
c320	21317	23309	615	795
c321	22313	21578	615	795
c322	25932	15140	615	795
c323	21605	22979	630	810
c324	25242	16513	630	810
c325	21608	18154	645	825
c326	21583	16751	645	825
c327	17591	24700	690	810
c328	25165	16526	690	810
c329	19278	20479	690	810
