courier	x	y	on_time	off_time
c208	24784	18433	300	570
c209	15959	7811	300	570
c210	26313	15254	300	570
c211	17648	12269	300	570
c212	16309	16654	300	480
c213	24423	22544	300	570
c214	17429	23191	300	570
c215	21950	10801	300	570
c216	15145	12696	300	570
c217	24625	10797	300	570
c218	16842	6863	330	465
c219	27137	11563	330	420
c220	21397	9661	360	600
c221	16795	8559	360	600
c222	21894	18543	360	600
c223	20591	10536	360	660
c224	15567	19103	360	600
c225	22616	16696	360	600
c226	17101	14532	360	600
c227	21642	14685	360	600
c228	24419	13128	360	630
c229	17675	10863	360	600
c230	24086	17100	360	600
c231	25613	17950	360	495
c232	15081	6455	360	600
c233	18038	13978	360	600
c234	19767	17342	360	600
c235	18853	7925	360	480
c236	18789	8192	360	630
c237	15241	11304	360	600
c238	20206	14136	360	600
c239	19010	14280	360	600
c240	26557	9832	390	630
c241	22542	12412	390	630
c242	15517	8207	390	630
c243	21766	20569	390	630
c244	23487	14391	390	630
c245	17370	12973	390	690
c246	22790	18128	390	630
c247	15570	19297	390	630
c248	26083	13762	390	630
c249	22861	17796	390	630
c250	21227	16881	390	630
c251	18078	17095	390	630
c252	23128	20723	390	630
c253	21629	2570	420	510
c254	24337	19228	420	660
c255	852	28087	420	660
c256	19228	16594	420	660
c257	15399	580	420	660
c258	21116	2835	420	660
c259	1570	29414	420	660
c260	25347	12882	420	660
c261	22488	10798	420	660
c262	19929	11878	420	660
c263	15968	7216	420	660
c264	21292	21358	420	660
c265	15086	12940	420	660
c266	15194	1566	420	660
c267	18797	10860	420	660
c268	14905	3674	420	600
c269	13531	29008	420	660
c270	20165	3877	420	660
c271	21176	8536	420	660
c272	14976	16983	420	670
c273	16264	6782	420	660
c274	13907	31091	420	660
c275	26092	1930	420	660
c276	25266	17732	420	660
c277	17465	2505	420	660
c278	17031	13660	420	660
c279	27581	11447	420	709
c280	3502	23093	420	660
c281	26995	2363	420	660
c282	24156	18352	420	660
c283	23543	6492	420	660
c284	15525	15034	420	660
c285	22607	4578	420	660
c286	26148	9089	420	660
c287	24742	20141	420	660
c288	20598	22673	420	660
c289	24283	13553	420	660
c290	19250	8842	420	660
c291	19471	17429	420	660
c292	27927	6571	420	660
c293	23578	5537	420	660
c294	19222	17333	420	660
c295	21274	13788	420	660
c296	21688	12076	420	660
c297	20075	9221	420	660
c298	10763	22967	420	660
c299	26663	11176	420	660
c300	20003	8013	420	660
c301	20986	17960	420	660
c302	23428	12426	420	660
c303	25816	10790	420	660
c304	23836	17106	420	660
c305	24761	22184	420	660
c306	20580	22858	420	540
c307	23788	13699	420	660
c308	19052	17951	420	660
c309	18748	20525	420	660
c310	15784	7636	420	660
c311	14911	21814	420	660
c312	19980	14424	420	660
c313	6562	28045	420	660
c314	24686	22462	420	660
c315	10176	25097	420	660
c316	19314	14311	420	660
c317	27008	6742	420	570
c318	25112	15183	420	660
c319	25364	17180	420	660
c320	21496	18132	420	660
c321	7237	21978	420	660
c322	21916	11556	450	690
c323	20341	16417	450	690
c324	20148	10115	450	660
c325	26320	15132	450	690
c326	20095	12729	450	690
c327	23483	19811	450	690
c328	26431	11165	450	690
c329	17033	19039	450	690
c330	19421	11515	450	630
c331	17115	15425	450	690
c332	19335	19340	450	690
c333	18152	10598	465	750
c334	18282	15975	480	720
c335	21603	14916	480	720
c336	25204	13740	480	720
c337	19436	19430	480	780
c338	14969	16485	480	720
c339	17144	11401	480	720
c340	15650	10308	480	670
c341	18662	14339	480	720
c342	20316	20379	480	720
c343	20584	18705	480	720
c344	18585	10532	480	720
c345	19485	19454	480	750
c346	19822	15058	480	740
c347	15471	13021	480	720
c348	24674	21733	480	720
c349	25872	11861	480	720
c350	19350	15091	480	720
c351	15734	9254	480	720
c352	20774	20987	480	720
c353	19119	16564	480	720
c354	25483	20172	480	720
c355	14831	23534	480	660
c356	21829	8864	480	720
c357	21568	17674	480	720
c358	18701	10701	510	750
c359	20436	12429	510	720
c360	23586	9858	510	750
c361	15356	10861	510	750
c362	17978	13779	510	630
c363	21847	17574	540	780
c364	23935	13214	540	780
c365	25490	10551	540	780
c366	20290	23227	540	780
c367	15220	17476	540	780
c368	22966	19038	540	780
c369	16265	14493	540	780
c370	24015	9507	540	780
c371	23589	13192	540	780
c372	16398	11128	540	780
c373	21676	12177	540	780
c374	18178	20043	570	750
c375	19687	9322	570	750
c376	23850	19491	600	780
c377	24970	11571	600	720
c378	16611	20450	600	720
c379	18399	4894	660	810
c380	16896	289	660	810
c381	23549	17122	660	810
c382	15564	9035	660	810
c383	27317	12704	660	810
c384	25844	3232	660	810
c385	24299	10926	660	810
c386	23641	15887	660	810
c387	16999	21017	660	810
c388	24035	20095	660	810
c389	19779	1041	660	810
c390	19533	17533	660	810
c391	15496	15103	660	720
c392	18881	6103	660	810
c393	17100	21642	660	810
c394	18060	22940	660	810
c395	24591	15850	660	810
c396	4797	25328	660	810
c397	23327	21603	660	810
c398	23257	17891	660	810
c399	13235	28495	660	810
c400	20481	8777	660	810
c401	21055	11898	660	780
c402	18153	22830	660	810
c403	16895	15069	660	810
c404	18565	12252	660	810
