courier	x	y	on_time	off_time
c190	10792	23881	420	660
c191	17896	10207	420	660
c192	21883	16081	420	660
c193	20928	9984	420	660
c194	23953	25130	420	660
c195	9476	29563	420	660
c196	1481	33378	420	660
c197	27243	13217	420	660
c198	11151	32427	420	660
c199	5172	22364	420	660
c200	25515	13976	420	480
c201	23944	13798	420	660
c202	19028	11716	420	780
c203	24513	20459	420	660
c204	22156	14199	420	780
c205	19086	22114	420	660
c206	17469	13123	420	660
c207	22369	4708	420	660
c208	27709	18050	420	660
c209	19424	25467	420	660
c210	20573	24543	420	585
c211	17237	13903	420	660
c212	28760	13582	420	660
c213	26038	15326	420	660
c214	25239	15628	420	660
c215	16001	11644	420	660
c216	22906	24644	420	660
c217	21772	5745	420	645
c218	9883	31063	420	630
c219	23491	6432	420	660
c220	25554	12985	420	660
c221	24893	10007	420	660
c222	19730	17849	420	660
c223	16855	17878	420	540
c224	17045	16752	420	660
c225	25464	19326	420	660
c226	17535	18618	420	660
c227	951	32953	420	660
c228	21848	15142	420	660
c229	24888	15874	420	725
c230	17446	25566	420	660
c231	16137	17532	420	660
c232	22272	11332	420	660
c233	25262	12226	420	660
c234	20487	24169	420	660
c235	18692	18840	420	540
c236	23683	18218	420	765
c237	17487	20456	420	660
c238	16618	18714	420	660
c239	20793	19574	420	660
c240	16161	4416	420	660
c241	21251	7074	420	660
c242	17674	14895	420	680
c243	19097	23359	420	660
c244	17316	13949	420	660
c245	7784	29869	420	660
c246	25972	23510	420	660
c247	22343	13158	420	660
c248	20802	22259	420	660
c249	18561	20577	420	660
c250	27086	17470	420	660
c251	19185	17147	420	660
c252	24897	24056	420	660
c253	23938	23298	420	585
c254	24639	18685	420	660
c255	20859	10760	420	660
c256	20453	7010	420	660
c257	18322	14035	435	690
c258	15986	22948	435	690
c259	25116	21895	450	690
c260	23834	25171	450	660
c261	16907	10241	450	690
c262	21106	18483	450	765
c263	28284	15188	450	480
c264	22677	12321	450	690
c265	17782	9580	450	690
c266	20311	13325	450	690
c267	26225	15295	450	690
c268	26058	14278	450	690
c269	26153	11673	450	690
c270	16534	18084	465	630
c271	17700	19883	480	690
c272	17092	14254	480	705
c273	19136	13711	480	615
c274	24903	21159	480	720
c275	21384	19489	480	750
c276	20468	12552	480	720
c277	15902	24417	480	825
c278	15915	22466	480	750
c279	22580	19486	480	720
c280	18404	16088	480	720
c281	24500	21938	480	600
c282	17674	22445	480	750
c283	25825	15668	480	720
c284	16529	16289	480	560
c285	18312	12029	480	720
c286	24214	12864	480	660
c287	25927	18712	480	780
c288	21972	12078	480	690
c289	26609	11739	480	690
c290	23380	23115	480	690
c291	22797	15899	510	765
c292	17736	14203	510	750
c293	23207	23914	510	750
c294	22243	10454	510	750
c295	22145	17206	510	750
c296	19560	15026	510	750
c297	19344	12030	510	750
c298	21509	10883	510	780
c299	16821	17215	510	750
c300	24823	25105	540	780
c301	26331	13932	540	780
c302	19282	15868	600	780
c303	25915	12764	660	720
c304	20523	10462	660	720
c305	12973	21895	660	810
c306	18006	19410	660	810
c307	27459	10985	660	780
c308	18053	18788	660	810
c309	14515	34466	660	810
c310	28636	4263	660	810
c311	23980	16866	660	810
c312	26743	17192	660	750
c313	18493	24665	660	750
c314	22087	20129	660	810
c315	17588	22078	660	810
c316	21111	22181	660	810
c317	22177	7009	660	810
c318	22719	22608	660	750
c319	20471	25661	660	810
c320	29198	7293	660	810
c321	17099	4848	660	780
c322	24688	18924	660	810
c323	22641	14466	660	810
c324	26726	15282	690	810
c325	16754	12581	705	810
c326	17892	12617	705	750
c327	16953	20839	705	810
c328	27237	15136	735	750
c329	21596	23302	735	810
c330	21923	15379	735	810
