courier	x	y	on_time	off_time
c92	19791	18555	105	345
c93	17069	20690	105	345
c94	16555	22055	105	345
c95	18403	8238	105	345
c96	17386	15881	120	360
c97	24391	3730	120	360
c98	19102	19272	120	360
c99	17357	16016	120	360
c100	19246	17238	120	360
c101	24464	3661	135	375
c102	21288	12925	135	375
c103	18927	19279	135	375
c104	19762	18418	135	375
c105	19948	18513	135	375
c106	20985	13652	135	375
c107	19542	16006	135	375
c108	20637	14296	135	375
c109	18979	19323	135	375
c110	19192	18023	150	390
c111	19914	18509	150	390
c112	17445	15848	150	390
c113	20977	12552	150	390
c114	17143	20766	150	390
c115	20612	14200	150	390
c116	19090	19377	150	390
c117	18378	8189	150	390
c118	18904	19332	165	405
c119	20937	13581	165	405
c120	19779	18600	165	405
c121	20947	13686	165	405
c122	17134	20652	165	405
c123	17943	10196	180	270
c124	17906	18451	180	270
c125	17829	18476	180	420
c126	17964	18540	180	360
c127	17965	20194	195	435
c128	19527	17705	210	300
c129	20475	14276	210	450
c130	20478	14295	210	300
c131	20940	12563	210	450
c132	19017	19269	210	300
c133	19464	17802	210	450
c134	18950	19397	210	450
c135	17448	16043	210	450
c136	18416	8230	210	450
c137	17641	15641	225	345
c138	17662	15270	240	480
c139	19681	12333	240	480
c140	18412	8225	240	480
c141	21088	13615	255	435
c142	15186	16849	270	510
c143	20746	14155	270	510
c144	19968	18583	270	510
c145	21028	12529	285	465
c146	19922	18426	300	540
c147	18975	19384	300	480
c148	18918	19329	300	540
c149	19771	10890	300	540
c150	21282	14178	300	540
c151	16602	18534	300	480
c152	21354	12089	300	480
c153	16732	18550	300	540
c154	17706	21668	300	540
c155	19844	18594	300	480
c156	16612	21599	300	540
c157	19948	18644	300	540
c158	21117	14169	300	480
c159	19809	18507	300	480
c160	7636	28926	300	540
c161	21327	12135	300	540
c162	24138	3623	300	540
c163	17738	21652	300	480
c164	21396	14259	315	435
c165	18967	19346	315	435
c166	19621	12504	315	435
c167	19852	18427	315	435
c168	16955	20879	315	555
c169	18532	8225	315	435
c170	16539	9122	315	435
c171	17213	20660	330	570
c172	21442	12865	330	570
c173	17125	15660	330	570
c174	18999	19271	330	570
c175	19604	12397	330	570
c176	17444	16139	330	570
c177	20728	15951	330	570
c178	20163	17724	330	570
c179	20700	15470	330	570
c180	13851	18787	330	570
c181	18521	8111	330	570
c182	16598	9192	330	570
c183	24206	3752	330	570
c184	18253	19848	330	570
c185	16790	20939	330	570
c186	19492	15981	330	570
c187	17406	16054	330	570
c188	20738	12384	345	585
c189	17196	15560	345	585
c190	15235	16781	345	585
c191	21353	12683	345	585
c192	18390	8183	345	585
c193	21435	14284	345	585
c194	24130	3721	345	585
c195	17108	15929	360	600
c196	20092	18504	360	600
c197	17316	16063	360	600
c198	21257	12101	360	600
c199	17801	21714	360	600
c200	20291	17753	360	600
c201	17331	16135	360	600
c202	16593	11497	360	600
c203	18849	19229	360	600
c204	21416	14417	360	600
c205	20759	14061	360	600
c206	24132	3736	360	600
c207	19889	18550	360	600
c208	19411	17871	360	600
c209	20926	12546	360	600
c210	16777	20843	375	555
c211	19853	17248	375	555
c212	17180	15560	375	555
c213	19015	19376	375	555
c214	20318	11562	375	555
c215	17646	17721	375	555
c216	16344	16977	375	555
c217	18397	13146	375	555
c218	20292	17662	375	555
c219	19207	18013	375	555
c220	18541	16789	375	555
c221	24751	3532	375	555
c222	24069	2753	375	555
c223	19628	16730	375	555
c224	17534	17687	375	555
c225	19785	18622	375	495
c226	21073	13694	375	555
c227	19962	18516	375	555
c228	17371	16014	375	555
c229	24233	3629	375	555
c230	16709	9164	390	630
c231	19965	18435	390	630
c232	20719	14239	390	630
c233	21085	13738	390	570
c234	21515	14684	390	630
c235	18245	17715	390	630
c236	17331	16028	390	630
c237	21006	12446	390	630
c238	21140	14960	435	675
c239	20759	14198	435	615
c240	20204	12920	435	675
c241	21079	12424	435	675
c242	18822	10291	435	675
c243	17225	15653	435	675
c244	24319	3817	435	675
c245	16500	22063	435	675
c246	15221	16747	435	675
c247	17276	15805	435	675
c248	19063	19221	435	615
c249	20123	12602	435	675
c250	18955	19181	435	675
c251	17205	15505	435	615
c252	17381	16114	435	675
c253	19979	18595	435	675
c254	20348	11576	435	675
c255	16314	16570	435	675
c256	19816	18544	435	615
c257	20735	14223	435	675
c258	21545	14393	450	630
c259	19131	19236	450	630
c260	21020	13666	450	630
c261	17444	15856	465	645
c262	20617	14209	465	585
c263	17812	19227	465	585
c264	19972	18612	465	585
c265	24075	3583	465	585
c266	17090	20626	465	585
c267	17080	20637	465	645
c268	13918	18668	465	585
c269	20017	18573	465	645
c270	17401	15823	465	585
c271	20060	18526	465	585
c272	24504	3747	465	585
c273	18736	13935	465	585
c274	19878	18589	465	645
c275	24478	3772	465	645
c276	20127	17782	465	585
c277	19091	12750	465	585
c278	17571	17634	465	585
c279	20616	14100	465	645
c280	19081	12774	465	645
c281	21285	12144	465	585
c282	20334	11383	465	585
c283	20796	14020	465	585
c284	18754	14071	465	645
c285	19467	13290	480	570
c286	20147	17766	480	600
c287	20661	14221	480	600
c288	15302	19337	480	600
c289	20723	14124	480	570
c290	15190	19252	480	570
c291	19810	18620	480	570
c292	19461	13383	480	600
c293	20178	17722	480	570
c294	19961	18551	480	600
c295	16745	18497	480	570
c296	21222	14169	480	570
c297	19839	18527	495	735
c298	15293	16885	495	735
c299	19932	18480	495	735
c300	20946	13562	495	735
c301	19034	19233	495	735
c302	20908	12398	495	735
c303	16584	9157	495	735
c304	19033	19247	495	735
c305	19504	16173	495	735
c306	18978	19320	510	690
c307	20792	14230	510	690
c308	19823	18550	510	690
c309	19834	18509	510	690
c310	17218	20784	510	690
c311	20793	14206	525	705
c312	16414	16910	525	765
c313	18952	19313	525	705
c314	21402	14834	525	705
c315	17166	20741	525	705
c316	18361	13138	525	705
c317	18716	10243	525	705
c318	21253	12156	525	705
c319	19743	11010	525	705
c320	20726	14288	525	765
c321	18341	8222	525	705
c322	7732	29022	525	705
c323	17193	20669	525	705
c324	17371	16020	525	705
c325	17217	15583	525	705
c326	4642	27318	525	705
c327	17225	20707	540	660
c328	18180	17708	540	660
c329	17691	19773	540	660
c330	17409	16098	540	720
c331	19031	19316	540	660
c332	15606	22505	540	720
c333	16488	22013	540	660
c334	16545	22077	540	720
c335	18316	19293	540	720
c336	21852	14117	540	660
c337	24335	3761	540	660
c338	15540	22544	540	660
c339	24491	3714	540	720
c340	18260	19221	540	660
c341	18329	17626	540	720
c342	17743	19786	540	720
c343	19120	19325	540	720
c344	21767	14255	540	720
c345	21527	14424	540	660
c346	17311	16059	540	660
c347	17181	20620	540	720
c348	21536	14316	540	720
c349	24354	3834	555	795
c350	17316	15951	555	795
c351	15199	16839	555	795
c352	17198	15582	555	735
c353	17256	15518	555	795
c354	20724	14111	555	795
c355	14683	22112	555	795
c356	19956	18455	555	735
c357	24351	3751	555	735
c358	17151	20627	555	795
c359	19798	18515	555	795
c360	19234	18745	555	795
c361	17177	20686	555	735
c362	20619	14258	555	735
c363	18885	19217	555	795
c364	20315	11382	555	795
c365	24089	3587	555	795
c366	19011	19253	555	735
c367	19533	19888	555	795
c368	21390	12009	555	795
c369	14120	25474	555	795
c370	20206	12772	555	795
c371	18478	8108	555	795
c372	18333	19244	555	795
c373	21444	12857	555	795
c374	19869	18625	570	810
c375	19809	18454	570	750
c376	21251	12039	570	810
c377	24385	3758	570	810
c378	21431	14771	570	810
c379	15204	16885	570	810
c380	19006	19341	570	810
c381	20973	13859	570	810
c382	19533	19845	570	750
c383	15166	16736	570	750
c384	18992	19320	570	750
c385	19027	19218	570	810
c386	18360	8198	570	810
c387	18489	8237	570	750
c388	19130	19378	570	750
c389	17245	15469	570	810
c390	19527	19840	570	810
c391	20718	14153	585	825
c392	17680	19638	585	825
c393	18904	19308	585	825
c394	16730	18383	585	825
c395	19565	11035	585	825
c396	18613	16823	600	840
c397	17688	15331	600	780
c398	21053	13802	600	780
c399	21098	13731	600	840
c400	17111	20686	600	840
