courier	x	y	on_time	off_time
c161	23001	14195	540	780
c162	27446	10569	540	780
c163	27615	15777	540	660
c164	26800	16677	555	795
c165	27378	10647	555	795
c166	29339	11720	555	795
c167	28439	11407	555	795
c168	29399	11603	555	675
c169	28596	11404	555	675
c170	26003	15035	555	645
c171	26946	16660	555	645
c172	29567	5392	555	645
c173	28462	11515	555	645
c174	29307	11700	555	645
c175	27389	10771	555	645
c176	26737	16647	555	570
c177	25068	18085	570	810
c178	26820	16554	570	810
c179	27803	15810	570	810
c180	29192	8363	570	810
c181	29355	11653	570	810
c182	25075	17949	570	750
c183	27614	14541	570	750
c184	24460	6440	570	750
c185	25027	18002	570	750
c186	29637	5434	570	720
c187	26287	5513	585	825
c188	28508	9633	585	825
c189	25151	13435	585	825
c190	24979	13216	585	765
c191	24940	18030	585	705
c192	22065	32743	600	840
c193	25128	13433	600	840
c194	25255	13189	600	840
c195	26721	7575	600	840
c196	28100	14901	600	840
c197	24920	13188	600	840
c198	27448	13533	600	840
c199	26921	14156	600	840
c200	28557	11377	600	840
c201	26376	14074	600	840
c202	29561	5389	600	840
c203	29179	5165	600	750
c204	26533	14183	615	855
c205	25099	13395	615	855
c206	26087	16962	615	855
c207	26767	7543	615	855
c208	26792	10185	615	855
c209	25203	13099	615	855
c210	12492	24575	615	855
c211	24930	13192	615	855
c212	24326	6335	615	855
c213	24539	8782	615	855
c214	27959	14930	615	855
c215	27860	15822	615	735
c216	26758	16550	630	870
c217	27207	15053	630	870
c218	27406	10683	630	870
c219	27160	15130	630	720
c220	26073	14903	630	720
c221	26816	16702	630	720
c222	27391	10630	630	720
c223	27643	15766	630	705
c224	29328	11583	645	885
c225	25260	13323	645	885
c226	26902	16647	660	780
c227	26272	5398	660	780
c228	26953	13603	660	780
c229	25311	13394	660	780
