courier	x	y	on_time	off_time
c102	2888	8712	461	641
c103	9141	9000	461	641
c104	7932	9511	461	641
c105	4379	8766	461	641
c106	9493	9980	476	596
c107	5403	9397	476	596
c108	8395	9247	476	596
c109	8902	10242	521	761
c110	9193	10703	521	761
c111	3740	8959	521	761
c112	9371	10509	521	701
c113	7216	10749	521	761
c114	8182	9376	521	701
c115	9332	10511	521	761
c116	4974	8733	521	761
c117	8162	9462	521	761
c118	3693	8881	521	701
c119	5191	7432	536	776
c120	8317	7836	536	776
c121	8065	6316	536	776
c122	8124	6401	536	716
c123	2177	8792	536	776
c124	5610	10790	536	776
c125	3014	8610	536	776
c126	8238	7849	536	716
c127	3101	8765	536	716
c128	8359	7852	566	746
c129	9297	9081	566	746
c130	3906	7169	566	746
c131	7880	6973	566	746
c132	2296	8905	566	746
c133	6835	8825	566	746
c134	9407	9058	566	806
c135	8133	9358	566	746
c136	8477	7819	566	746
c137	7957	6045	566	746
c138	8421	9082	566	746
c139	3803	7007	566	746
c140	6163	10896	581	761
c141	8827	10347	581	761
c142	6911	8889	581	761
c143	3845	7013	581	671
c144	9173	10658	581	761
c145	9315	10551	581	761
c146	7125	10559	581	761
c147	7794	6953	581	671
c148	8832	9483	581	761
c149	10109	6674	596	836
c150	1392	8082	596	836
c151	9297	10597	596	836
c152	8976	10704	596	836
c153	8277	8895	596	836
c154	3986	4206	596	776
c155	9021	10704	596	776
c156	1383	8171	596	776
c157	9925	6713	596	776
c158	8017	6919	596	836
c159	4003	4295	596	836
c160	7052	10678	596	836
c161	1415	8053	611	731
c162	9119	10800	611	731
c163	8987	10783	611	731
c164	8350	7883	611	731
c165	8051	6547	611	731
c166	8040	6234	611	731
c167	8864	9568	611	731
c168	8306	7794	626	866
c169	3915	4307	626	866
c170	8745	7543	626	866
c171	8324	11674	626	866
c172	8830	9413	626	866
c173	8150	8992	626	866
c174	9241	10614	641	731
c175	9110	10728	641	731
c176	1501	8097	641	731
c177	3973	6670	656	896
c178	1418	8052	656	896
c179	9108	10735	656	896
c180	8362	7747	656	896
c181	5310	9335	701	821
c182	8221	7424	701	821
c183	8157	9399	701	821
c184	6129	10950	701	821
c185	8137	6101	731	821
c186	3880	6785	731	821
c187	8815	9464	731	821
c188	9065	10708	731	821
c189	7953	9529	731	821
c190	8114	6101	776	896
c191	9181	10798	776	896
c192	4523	8725	776	896
c193	8015	7005	776	896
c194	2312	8786	776	896
c195	8613	9335	776	896
c196	7905	6863	776	896
c197	7959	9792	776	896
c198	6979	9039	776	896
c199	7909	4786	776	896
c200	4452	8788	791	911
c201	9007	10818	791	911
c202	7992	6996	791	911
c203	8635	9092	791	881
c204	4852	8776	791	911
c205	9500	9019	791	911
c206	9427	9206	791	911
c207	8608	9180	791	911
c208	9345	8943	791	881
c209	8905	9333	806	926
c210	7988	9726	806	926
c211	4425	8754	806	926
c212	3941	6661	806	926
c213	8019	11601	806	926
c214	8077	9397	806	926
c215	8014	9829	806	926
c216	4335	8767	821	1001
c217	9013	10714	821	1001
c218	6878	9102	821	941
c219	7876	9706	821	1001
c220	9224	10503	821	1001
c221	8014	7053	836	926
c222	8917	9544	836	926
c223	6881	9093	851	941
c224	8101	6267	866	956
