courier	x	y	on_time	off_time
c116	25884	12770	129	309
c117	18829	26240	129	309
c118	26783	19933	129	309
c119	6511	24415	129	309
c120	32418	12341	129	309
c121	31243	16823	129	309
c122	21455	23199	129	369
c123	6895	31862	129	309
c124	22443	8671	129	309
c125	21990	10675	129	309
c126	30516	10293	129	309
c127	20581	7813	159	309
c128	30189	2297	189	309
c129	20604	19090	219	309
c130	31868	15801	219	309
c131	12675	25588	309	489
c132	27752	12994	309	489
c133	27802	23838	309	489
c134	24350	8927	309	489
c135	24000	21814	309	489
c136	31804	10534	309	540
c137	23685	16534	309	489
c138	31947	13036	309	489
c139	22759	17053	309	489
c140	31915	15957	309	489
c141	27744	14565	309	489
c142	25226	8240	309	489
c143	20270	7178	309	489
c144	24138	13281	309	339
c145	23653	15275	309	489
c146	26849	17319	309	489
c147	21405	14361	309	489
c148	28428	13482	309	489
c149	23417	23237	309	489
c150	20623	16235	309	489
c151	24331	12664	309	489
c152	21454	21879	309	489
c153	28188	8887	309	489
c154	23994	7754	309	489
c155	30774	11992	309	489
c156	22473	12324	309	489
c157	23722	21556	309	489
c158	23799	22621	309	489
c159	28375	21890	309	489
c160	23951	19460	309	489
c161	27716	1004	309	599
c162	23880	7847	309	489
c163	25278	13672	309	489
c164	16021	21466	309	489
c165	23606	10070	309	489
c166	28211	15985	309	489
c167	28332	14092	309	489
c168	25118	9313	309	489
c169	6336	29515	309	379
c170	28949	17090	309	489
c171	28721	18166	309	489
c172	30643	7923	309	489
c173	30829	17553	309	489
c174	15109	27027	309	489
c175	25468	22246	309	489
c176	30593	10118	309	489
c177	21304	23062	309	489
c178	27159	11551	309	489
c179	28638	22762	309	489
c180	26083	12517	309	489
c181	26988	23859	309	489
c182	25914	5620	309	489
c183	28869	17497	309	489
c184	23986	12428	309	489
c185	23285	6310	309	489
c186	29478	18891	309	489
c187	25750	3431	309	489
c188	23555	13413	309	489
c189	28958	23260	309	489
c190	20557	19037	309	489
c191	29633	15451	309	489
c192	33627	7694	309	489
c193	28403	21240	309	489
c194	26100	19322	309	489
c195	21379	15281	309	489
c196	29864	17622	309	489
c197	29363	11992	309	489
c198	12038	32773	309	489
c199	14706	23883	309	489
c200	20949	16834	369	489
c201	24754	20216	369	549
c202	30547	19531	369	489
c203	23040	13788	459	699
c204	23531	16566	459	699
c205	23368	12388	459	639
c206	27242	19656	459	699
c207	25411	19201	459	699
c208	21055	17632	459	699
c209	21316	16375	459	699
c210	28825	15183	459	699
c211	29578	1560	459	729
c212	25022	15331	459	699
c213	22728	23584	459	699
c214	21656	17080	459	699
c215	30625	18027	459	699
c216	30894	10382	459	699
c217	28315	17329	459	699
c218	26216	13271	459	699
c219	26323	21505	459	699
c220	21847	19971	459	669
c221	20338	21996	459	699
c222	27603	13466	459	699
c223	24008	20852	459	699
c224	22393	16899	459	699
c225	22032	21838	459	699
c226	24425	19645	459	734
c227	26917	22744	474	699
c228	27234	21013	480	639
c229	21797	18314	489	729
c230	20712	20108	489	729
c231	20703	16927	489	729
c232	31243	5576	489	729
c233	20984	13693	489	729
c234	25931	2368	489	729
c235	11539	34349	489	729
c236	28575	23279	489	729
c237	22891	18347	489	729
c238	21645	12792	489	729
c239	9618	30105	489	729
c240	29008	19916	489	729
c241	25519	22341	489	729
c242	23605	22414	489	729
c243	12365	27560	489	729
c244	29229	16739	489	729
c245	23663	23804	489	729
c246	27979	9372	489	729
c247	32144	2483	489	669
c248	21219	4480	489	729
c249	8583	31520	489	729
c250	24250	15656	489	729
c251	28569	20987	489	729
c252	29632	2845	489	729
c253	22469	1931	489	729
c254	28137	17092	489	729
c255	21847	17044	489	729
c256	27410	11719	489	729
c257	19504	22449	489	729
c258	14691	31709	489	729
c259	27569	4823	489	729
c260	23504	536	489	729
c261	20471	3741	489	729
c262	25115	17661	489	729
c263	28397	11687	489	729
c264	23278	19734	489	729
c265	6778	20988	489	729
c266	15587	23269	489	729
c267	24806	15355	489	729
c268	17087	28375	489	729
c269	24664	8143	489	699
c270	28219	17475	489	729
c271	32581	3869	489	729
c272	28800	14238	489	729
c273	20824	19506	489	729
c274	26397	20268	489	729
c275	28806	18655	489	729
c276	30659	18443	489	729
c277	26530	14691	489	729
c278	24620	8996	489	729
c279	30313	20549	489	729
c280	8361	26914	489	729
c281	28140	22379	489	729
c282	24799	12145	489	729
c283	20782	18819	489	849
c284	27274	16400	489	729
c285	21419	19405	489	729
c286	29746	2847	489	729
c287	29470	12267	489	609
c288	31645	8610	489	729
c289	5987	27339	489	729
c290	4916	27789	489	729
c291	27329	18623	489	729
c292	26077	11648	489	729
c293	21283	15910	489	729
c294	7927	23659	489	729
c295	27113	17258	489	729
c296	28270	7915	489	729
c297	20334	17377	489	729
c298	26765	16574	489	729
c299	22565	10313	489	729
c300	20838	19594	489	729
c301	8369	29915	489	729
c302	25212	17173	489	729
c303	23172	7482	489	729
c304	29158	8288	489	729
c305	23749	17267	489	729
c306	27589	17937	489	729
c307	29092	15929	489	729
c308	26407	22181	489	729
c309	16909	23391	489	729
c310	21101	18267	489	729
c311	28254	11409	489	729
c312	21782	21971	489	729
c313	20499	20292	489	729
c314	20525	1037	489	729
c315	30081	9365	489	729
c316	22541	13914	519	759
c317	25956	15058	519	759
c318	22029	10518	519	759
c319	22268	18476	519	759
c320	20909	18456	519	759
c321	22382	14014	519	759
c322	20434	15982	519	631
c323	20863	10384	519	759
c324	24684	22227	519	759
c325	27205	9755	519	759
c326	22558	12999	519	759
c327	32632	13524	519	759
c328	27769	19056	519	759
c329	26089	18618	519	759
c330	21930	10548	519	729
c331	21714	17874	519	759
c332	28089	23713	519	759
c333	28585	15202	519	759
c334	21391	10505	519	759
c335	21037	11633	519	759
c336	28354	19413	519	759
c337	27623	20973	519	759
c338	22666	11886	519	759
c339	24710	17632	519	759
c340	32283	13268	519	759
c341	22055	15140	519	759
c342	24193	20652	519	759
c343	25502	23511	519	759
c344	27941	23197	519	759
c345	25763	22493	519	759
c346	30672	12426	519	759
c347	30446	15636	519	759
c348	27530	18344	519	759
c349	22794	19466	519	759
c350	31217	5089	534	729
c351	25742	12981	549	789
c352	29334	14548	549	789
c353	24727	17482	549	789
c354	20819	18287	549	789
c355	26531	14760	549	789
c356	30201	11873	549	789
c357	30726	11608	549	789
c358	22067	20190	549	767
c359	22667	23760	549	849
c360	26853	11791	549	789
c361	23359	22375	549	729
c362	21810	10108	549	789
c363	29418	15249	549	789
c364	25567	22037	549	789
c365	24293	20082	549	789
c366	20134	23519	549	789
c367	24501	20079	549	789
c368	22557	10569	549	789
c369	25616	18334	549	789
c370	23962	16559	549	789
c371	26435	19048	549	789
c372	24481	16866	549	789
c373	27484	13746	549	789
c374	28146	22009	549	789
c375	27460	12206	549	789
c376	20287	8880	549	789
c377	28554	22374	549	789
c378	25424	2740	549	789
c379	25774	14014	549	789
c380	23494	16230	549	789
c381	30206	19623	549	789
c382	28468	19013	549	789
c383	28447	17775	549	849
c384	23661	10433	549	789
c385	25210	9529	549	789
c386	26540	17409	549	789
c387	23425	13698	549	789
c388	20401	15961	549	789
c389	30671	14267	579	789
c390	26516	20961	579	789
c391	27009	16476	594	789
c392	22836	9921	609	849
c393	22802	10993	609	849
c394	31283	15989	609	849
c395	24389	16630	609	849
c396	20402	10880	609	849
c397	22551	17002	609	849
c398	22489	20581	609	849
c399	28105	14388	609	849
c400	23747	23370	609	849
c401	28293	10616	609	849
c402	21214	7584	609	849
c403	30478	1684	609	729
c404	32166	14640	609	774
c405	23937	17092	609	789
c406	27676	10297	609	849
c407	33089	11907	609	849
c408	24370	12649	609	849
c409	22280	10165	609	849
c410	20479	14428	609	849
c411	25238	22522	609	849
c412	27122	23943	609	789
c413	25455	19779	609	849
c414	28052	20242	624	834
c415	30423	17541	714	849
c416	22122	1487	729	879
c417	26226	10634	729	879
c418	13958	27157	729	879
c419	28572	922	729	879
c420	25928	18423	729	879
c421	20957	4696	729	879
c422	28357	12455	729	879
c423	15311	25722	729	879
c424	20291	20275	729	879
c425	22847	8874	729	879
c426	20685	5609	729	879
c427	26613	10133	729	879
c428	23905	20330	729	879
c429	4176	32159	729	879
c430	21845	5811	729	879
c431	28317	22600	729	894
c432	23645	9325	729	879
c433	32382	10902	729	879
c434	22354	21653	729	879
c435	21428	10186	729	879
c436	28851	13664	729	879
c437	23778	7354	729	879
c438	13319	27952	729	879
c439	23337	5735	729	879
c440	21973	10504	729	879
c441	29462	1258	729	879
c442	20785	23785	729	879
c443	4644	27856	729	879
c444	18069	24709	729	879
c445	31858	5876	729	879
c446	21739	7194	729	894
c447	26004	18736	744	879
c448	26019	11155	744	879
c449	27985	22951	744	879
c450	22189	13840	744	804
c451	28582	14928	744	879
c452	26635	15699	759	879
c453	26186	9189	759	879
c454	25126	8855	759	879
c455	24746	10099	759	879
c456	26738	10116	759	849
c457	30230	11288	789	879
