courier	x	y	on_time	off_time
c112	28388	16981	459	699
c113	26356	21015	459	699
c114	25433	18793	459	699
c115	21718	16625	459	699
c116	21803	19525	459	669
c117	29551	1191	459	716
c118	26922	22224	474	586
c119	27420	20558	480	559
c120	8556	31016	489	729
c121	20901	19129	489	729
c122	23393	0	489	729
c123	21713	12289	489	729
c124	21457	18764	489	729
c125	21710	21511	489	729
c126	28581	20543	489	729
c127	11605	33828	489	729
c128	23571	21935	489	729
c129	27242	15974	489	729
c130	21277	4122	489	729
c131	28409	11251	489	729
c132	28273	10844	489	729
c133	30356	20097	489	729
c134	22671	9711	489	729
c135	20446	425	489	729
c136	27715	4435	489	729
c137	31617	8203	489	729
c138	12404	27151	489	729
c139	26434	14159	489	729
c140	25472	22006	489	729
c141	27573	11339	489	729
c142	31459	5060	489	729
c143	22526	1545	489	729
c144	24614	8633	489	729
c145	15669	22851	489	729
c146	23109	17968	489	729
c147	28553	22831	489	729
c148	27196	16845	489	729
c149	6805	20457	489	729
c150	23375	7107	489	729
c151	30779	18035	489	729
c152	14784	31288	489	729
c153	25198	16742	489	729
c154	23185	19183	489	729
c155	23955	16769	489	729
c156	7932	23112	489	729
c157	29828	2305	489	729
c158	27669	17309	489	729
c159	29229	19391	489	729
c160	24745	7842	489	699
c161	32133	2024	489	669
c162	29591	11759	489	609
c163	20917	18398	489	774
c164	22630	11427	519	759
c165	21735	17450	519	759
c166	25993	14561	519	759
c167	26234	17967	519	759
c168	22827	18899	519	759
c169	20894	17912	519	759
c170	28493	18840	519	759
c171	22769	13418	519	759
c172	22232	14639	519	759
c173	30303	15148	519	759
c174	21960	10030	519	759
c175	24697	21863	519	759
c176	25577	22932	519	759
c177	22437	13594	519	759
c178	21357	10171	519	759
c179	28705	14580	519	759
c180	22243	17908	519	680
c181	31219	4558	534	631
c182	22684	23313	549	849
c183	23634	15788	549	789
c184	25702	12650	549	789
c185	28569	21888	549	789
c186	23837	9876	549	789
c187	25478	21621	549	789
c188	24293	19613	549	789
c189	23554	13153	549	789
c190	20341	15415	549	789
c191	22623	10045	549	789
c192	25649	17833	549	789
c193	30143	19208	549	789
c194	26650	14297	549	789
c195	30729	11204	549	789
c196	28277	21451	549	789
c197	27596	13322	549	789
c198	26382	18547	549	789
c199	23479	21874	549	729
c200	28495	17130	549	808
c201	26561	20555	579	789
c202	26964	16111	594	691
c203	28402	10148	609	849
c204	22339	9536	609	849
c205	23712	22773	609	849
c206	28167	13900	609	849
c207	27723	9928	609	849
c208	22740	9370	609	849
c209	20423	10396	609	849
c210	24512	16023	609	849
c211	23927	16596	609	789
c212	27251	23403	609	789
c213	21129	7163	609	811
c214	28215	19734	624	729
c215	30432	16929	714	781
c216	21848	6747	729	894
c217	4597	27232	729	879
c218	26080	18074	729	879
c219	23819	6863	729	879
c220	22100	982	729	879
c221	20816	23307	729	879
c222	32415	10420	729	879
c223	13879	26659	729	879
c224	26824	9559	729	879
c225	29336	754	729	879
c226	20898	4269	729	879
c227	22941	8443	729	879
c228	13270	27477	729	879
c229	21950	5366	729	879
c230	29001	13312	729	879
c231	28325	22294	729	804
c232	25960	10670	744	879
c233	28584	14329	744	879
c234	26055	18217	744	774
c235	26163	8716	759	879
c236	26778	9670	759	849
c237	24845	9579	759	834
c238	30258	10641	789	834
