courier	x	y	on_time	off_time
c95	15393	18930	330	570
c96	16131	18535	330	570
c97	17788	15205	330	570
c98	14566	15340	330	570
c99	17229	17005	330	570
c100	18463	11910	330	570
c101	16662	15123	330	570
c102	13831	8291	330	570
c103	16752	11610	330	450
c104	12337	16028	345	585
c105	15485	7361	345	585
c106	18666	13448	345	585
c107	14329	14721	345	465
c108	14289	15086	360	600
c109	17267	17767	360	600
c110	16179	18610	360	600
c111	13895	10575	360	600
c112	16630	17067	360	600
c113	21352	2971	360	600
c114	18597	13626	360	600
c115	14345	15123	360	480
c116	14513	15267	375	555
c117	14085	20068	375	555
c118	17082	17727	375	555
c119	17431	10732	375	555
c120	16314	17156	375	555
c121	13451	16178	375	555
c122	14789	16858	375	555
c123	18245	12998	375	555
c124	14383	14838	375	555
c125	16861	17680	375	495
c126	14627	16984	375	405
c127	15333	16853	390	630
c128	17091	17613	390	630
c129	17918	13325	390	630
c130	13831	8405	390	600
c131	18345	14103	435	675
c132	13456	15632	435	675
c133	17257	11882	435	675
c134	21500	3010	435	675
c135	18137	11675	435	675
c136	12317	16002	435	675
c137	14372	14814	435	675
c138	17933	13365	435	675
c139	16173	18394	435	615
c140	17078	17839	435	615
c141	18255	12960	450	630
c142	16146	18583	450	540
c143	14633	16981	465	585
c144	17336	10621	465	585
c145	17774	13435	465	645
c146	15888	13264	465	645
c147	21278	2803	465	585
c148	14310	19814	465	585
c149	21529	2986	465	645
c150	16967	17798	465	585
c151	17089	17787	465	645
c152	11018	18030	465	585
c153	17865	13473	465	585
c154	21539	3012	465	585
c155	17889	13385	480	600
c156	17438	16916	480	600
c157	13820	17577	480	570
c158	18419	13241	480	570
c159	17110	17695	480	570
c160	12444	18450	480	585
c161	15996	18589	495	735
c162	13736	8381	495	735
c163	18223	11769	495	735
c164	16220	18555	495	735
c165	17012	17794	495	615
c166	17026	17809	510	690
c167	17767	13369	510	690
c168	14383	19967	510	600
c169	13507	16102	525	765
c170	14411	19886	525	705
c171	14563	15364	525	705
c172	14407	19897	525	705
c173	15596	7478	525	705
c174	18645	13986	525	705
c175	4876	28066	525	705
c176	17826	13390	525	705
c177	18946	13297	540	720
c178	13630	21305	540	720
c179	12646	21727	540	720
c180	14366	19927	540	720
c181	13587	21274	540	660
c182	18721	13538	540	660
c183	16196	18450	540	660
c184	19042	13389	540	660
c185	14771	18974	540	660
c186	14337	19874	540	660
c187	14518	15234	540	660
c188	16106	18497	540	630
c189	16763	19176	555	795
c190	16049	18575	555	795
c191	16217	17950	555	795
c192	14352	19962	555	795
c193	21575	2918	555	795
c194	17514	10783	555	795
c195	17919	13468	555	795
c196	14479	14967	555	795
c197	17776	13426	555	735
c198	14342	19915	555	735
c199	21610	2881	555	735
c200	14409	14872	555	735
c201	18426	11310	555	735
c202	12458	16135	570	810
c203	18320	11241	570	810
c204	18189	13143	570	810
c205	18677	14085	570	810
c206	21497	3014	570	810
c207	12285	15986	570	750
c208	16646	19171	570	750
c209	16098	18557	570	750
c210	16071	18466	570	690
c211	13886	17570	585	825
c212	16114	18553	585	825
c213	14956	18873	585	705
c214	15740	15955	600	840
c215	14846	14550	600	780
c216	14378	19857	600	720
